Number of header lines:,36,,,,,,,,,,
Experiment,Xenobot Movement Study,,,,,,,,,,
System Independent Variable,,,,,,,,,,,
Trial name,Trial     1,,,,,,,,,,
Trial ID,0,,,,,,,,,,
Arena name,Arena 1,,,,,,,,,,
Arena ID,0,,,,,,,,,,
Subject name,Mixed Xenobot 4,,,,,,,,,,
Subject ID,3,,,,,,,,,,
Arena settings,Arena Settings 1,,,,,,,,,,
Detection settings,Detection Settings 1,,,,,,,,,,
Trial Control settings,Trial Control Settings 1,,,,,,,,,,
Start time,01/01/2024 00:00:00.000,,,,,,,,,,
Trial duration,+ 00:05:00.000,,,,,,,,,,
Recording after,+ 00:00:00.000,,,,,,,,,,
Recording duration,+ 00:05:00.000,,,,,,,,,,
Track,Track_mixed_xenobot_4.trk,,,,,,,,,,
Tracking source,,,,,,,,,,,
Video file,mixed_xenobot_4.MOV,,,,,,,,,,
Video start time,01/01/2024 00:00:00.000,,,,,,,,,,
Trial status,Acquired,,,,,,,,,,
Acquisition status,Acquired,,,,,,,,,,
Track status,Acquired,,,,,,,,,,
Video file status,External,,,,,,,,,,
Sync status,Not available,,,,,,,,,,
Reference duration,+ 00:05:00.000,,,,,,,,,,
Reference time,01/01/2024 00:00:00.000,,,,,,,,,,
Sof file,,,,,,,,,,,
Missed samples,0.0 %,,,,,,,,,,
Subject not found,0.0 %,,,,,,,,,,
Interpolated samples,0.0 %,,,,,,,,,,
Postprocessor (SIR) calculation result,Tr::eIdrUndefined,,,,,,,,,,
LED pattern,,,,,,,,,,,
,,,,,,,,,,,
Trial time,Recording time,X center,Y center,Area,Areachange,Elongation,Distance moved,Velocity,Heading,Angular velocity,Result 1
s,s,mm,mm,mm²,mm²,,mm,mm/s,deg,deg/s,
0.033,0.0,5.02457,5.02531,0.25,0.01,0.05,0.02,55.481,45.9,2424.5,1
0.066,0.033,5.04556,5.05446,0.25,0.01,0.05,0.02,50.274,54.2,2180.6,1
0.099,0.066,5.06214,5.08247,0.25,0.01,0.05,0.02,56.162,59.4,2938.0,1
0.132,0.099,5.08164,5.11657,0.25,0.01,0.05,0.02,47.25,60.2,3146.7,1
0.165,0.132,5.09214,5.14743,0.25,0.01,0.05,0.02,37.126,71.2,1331.7,1
0.198,0.165,5.10927,5.17685,0.25,0.01,0.05,0.02,37.058,59.8,2880.5,1
0.231,0.198,5.12403,5.19992,0.25,0.01,0.05,0.02,39.694,57.4,1455.3,1
0.264,0.231,5.14866,5.22557,0.25,0.01,0.05,0.02,40.19,46.2,2903.3,1
0.297,0.264,5.16732,5.24964,0.25,0.01,0.05,0.02,59.05,52.2,2096.0,1
0.33,0.297,5.1908,5.26817,0.25,0.01,0.05,0.02,40.861,38.3,1498.4,1
0.363,0.33,5.20713,5.28988,0.25,0.01,0.05,0.02,52.613,53.1,1704.8,1
0.396,0.363,5.23806,5.31444,0.25,0.01,0.05,0.02,53.36,38.5,2897.2,1
0.429,0.396,5.25571,5.33405,0.25,0.01,0.05,0.02,46.471,48.0,2099.9,1
0.462,0.429,5.26917,5.35667,0.25,0.01,0.05,0.02,44.173,59.2,3001.8,1
0.495,0.462,5.28325,5.38384,0.25,0.01,0.05,0.02,39.39,62.6,2119.3,1
0.528,0.495,5.28908,5.40499,0.25,0.01,0.05,0.02,55.49,74.6,2824.4,1
0.561,0.528,5.30545,5.43712,0.25,0.01,0.05,0.02,48.028,63.0,2180.9,1
0.594,0.561,5.31572,5.46094,0.25,0.01,0.05,0.02,37.828,66.7,1760.0,1
0.627,0.594,5.33109,5.48473,0.25,0.01,0.05,0.02,48.359,57.1,1789.6,1
0.66,0.627,5.34226,5.5096,0.25,0.01,0.05,0.02,50.71,65.8,2863.9,1
0.693,0.66,5.34865,5.5319,0.25,0.01,0.05,0.02,43.424,74.0,3182.4,1
0.726,0.693,5.35383,5.56179,0.25,0.01,0.05,0.02,57.886,80.2,1792.5,1
0.759,0.726,5.35971,5.59097,0.25,0.01,0.05,0.02,40.124,78.6,1700.1,1
0.792,0.759,5.36229,5.61081,0.25,0.01,0.05,0.02,45.534,82.6,1904.4,1
0.825,0.792,5.36193,5.63967,0.25,0.01,0.05,0.02,58.093,90.7,3216.9,1
0.858,0.825,5.36761,5.67768,0.25,0.01,0.05,0.02,50.121,81.5,1481.2,1
0.891,0.858,5.37746,5.70495,0.25,0.01,0.05,0.02,47.415,70.1,3550.8,1
0.924,0.891,5.3887,5.72499,0.25,0.01,0.05,0.02,52.765,60.7,2569.9,1
0.957,0.924,5.40546,5.74486,0.25,0.01,0.05,0.02,41.472,49.9,2416.6,1
0.99,0.957,5.43156,5.76749,0.25,0.01,0.05,0.02,47.92,40.9,1383.3,1
1.023,0.99,5.45568,5.78826,0.25,0.01,0.05,0.02,48.201,40.7,1740.2,1
1.056,1.023,5.47002,5.80791,0.25,0.01,0.05,0.02,40.85,53.9,2222.4,1
1.089,1.056,5.49366,5.83454,0.25,0.01,0.05,0.02,38.596,48.4,3170.4,1
1.122,1.089,5.51622,5.86307,0.25,0.01,0.05,0.02,39.44,51.7,2280.8,1
1.155,1.122,5.53299,5.89685,0.25,0.01,0.05,0.02,43.523,63.6,3087.2,1
1.188,1.155,5.54286,5.92292,0.25,0.01,0.05,0.02,53.845,69.3,2330.9,1
1.221,1.188,5.55455,5.94773,0.25,0.01,0.05,0.02,57.817,64.8,2277.3,1
1.254,1.221,5.57235,5.9746,0.25,0.01,0.05,0.02,58.424,56.5,2665.0,1
1.287,1.254,5.58796,6.00851,0.25,0.01,0.05,0.02,57.186,65.3,1395.8,1
1.32,1.287,5.60083,6.04193,0.25,0.01,0.05,0.02,50.878,68.9,3015.9,1
1.353,1.32,5.60858,6.0691,0.25,0.01,0.05,0.02,57.911,74.1,2136.9,1
1.386,1.353,5.61247,6.09458,0.25,0.01,0.05,0.02,46.024,81.3,3064.9,1
1.419,1.386,5.61167,6.11885,0.25,0.01,0.05,0.02,59.87,91.9,1542.7,1
1.452,1.419,5.6064,6.14711,0.25,0.01,0.05,0.02,47.993,100.6,2724.6,1
1.485,1.452,5.60083,6.18663,0.25,0.01,0.05,0.02,44.4,98.0,1425.3,1
1.518,1.485,5.59197,6.21141,0.25,0.01,0.05,0.02,59.951,109.7,3347.8,1
1.551,1.518,5.5845,6.24312,0.25,0.01,0.05,0.02,58.445,103.3,1219.4,1
1.584,1.551,5.575,6.2779,0.25,0.01,0.05,0.02,38.119,105.3,2417.5,1
1.617,1.584,5.5647,6.31477,0.25,0.01,0.05,0.02,59.261,105.6,1414.6,1
1.65,1.617,5.56408,6.34405,0.25,0.01,0.05,0.02,47.985,91.2,1676.6,1
1.683,1.65,5.56023,6.36851,0.25,0.01,0.05,0.02,54.683,98.9,1678.5,1
1.716,1.683,5.55239,6.38959,0.25,0.01,0.05,0.02,51.526,110.4,2334.4,1
1.749,1.716,5.54796,6.4134,0.25,0.01,0.05,0.02,50.886,100.5,2713.2,1
1.782,1.749,5.53775,6.44785,0.25,0.01,0.05,0.02,57.374,106.5,3566.6,1
1.815,1.782,5.51901,6.48188,0.25,0.01,0.05,0.02,49.901,118.8,2260.4,1
1.848,1.815,5.50243,6.49954,0.25,0.01,0.05,0.02,39.918,133.2,2749.3,1
1.881,1.848,5.47426,6.51707,0.25,0.01,0.05,0.02,56.672,148.1,2695.5,1
1.914,1.881,5.45636,6.52824,0.25,0.01,0.05,0.02,45.981,148.0,2298.2,1
1.947,1.914,5.43159,6.55437,0.25,0.01,0.05,0.02,46.31,133.5,3043.8,1
1.98,1.947,5.40777,6.57554,0.25,0.01,0.05,0.02,43.109,138.4,3576.4,1
2.013,1.98,5.38807,6.60135,0.25,0.01,0.05,0.02,42.078,127.3,2307.6,1
2.046,2.013,5.36901,6.63033,0.25,0.01,0.05,0.02,43.2,123.3,3469.0,1
2.079,2.046,5.36035,6.64881,0.25,0.01,0.05,0.02,37.591,115.1,3131.8,1
2.112,2.079,5.35532,6.6689,0.25,0.01,0.05,0.02,48.512,104.1,2360.6,1
2.145,2.112,5.3429,6.69577,0.25,0.01,0.05,0.02,50.769,114.8,2496.5,1
2.178,2.145,5.33359,6.7187,0.25,0.01,0.05,0.02,44.88,112.1,2726.5,1
2.211,2.178,5.32375,6.73981,0.25,0.01,0.05,0.02,38.872,115.0,3554.6,1
2.244,2.211,5.30922,6.76054,0.25,0.01,0.05,0.02,47.839,125.0,1204.1,1
2.277,2.244,5.2996,6.7808,0.25,0.01,0.05,0.02,37.344,115.4,1368.2,1
2.31,2.277,5.28938,6.80299,0.25,0.01,0.05,0.02,36.322,114.7,3058.6,1
2.343,2.31,5.27786,6.8296,0.25,0.01,0.05,0.02,44.471,113.4,3165.5,1
2.376,2.343,5.27101,6.85843,0.25,0.01,0.05,0.02,58.668,103.4,3565.1,1
2.409,2.376,5.27006,6.87845,0.25,0.01,0.05,0.02,57.185,92.7,3508.7,1
2.442,2.409,5.26674,6.91166,0.25,0.01,0.05,0.02,51.483,95.7,2570.5,1
2.475,2.442,5.25973,6.93743,0.25,0.01,0.05,0.02,59.208,105.2,3404.5,1
2.508,2.475,5.25716,6.96841,0.25,0.01,0.05,0.02,51.166,94.7,1979.7,1
2.541,2.508,5.25255,6.9984,0.25,0.01,0.05,0.02,45.647,98.8,3054.1,1
2.574,2.541,5.25358,7.02855,0.25,0.01,0.05,0.02,42.285,88.0,1927.6,1
2.607,2.574,5.25271,7.05413,0.25,0.01,0.05,0.02,51.046,91.9,3393.1,1
2.64,2.607,5.24904,7.07899,0.25,0.01,0.05,0.02,59.299,98.4,1747.6,1
2.673,2.64,5.2442,7.10002,0.25,0.01,0.05,0.02,47.42,103.0,1325.9,1
2.706,2.673,5.23245,7.12935,0.25,0.01,0.05,0.02,39.343,111.8,1242.0,1
2.739,2.706,5.22695,7.15288,0.25,0.01,0.05,0.02,54.853,103.2,1982.8,1
2.772,2.739,5.22751,7.18359,0.25,0.01,0.05,0.02,38.846,89.0,2353.6,1
2.805,2.772,5.22348,7.20891,0.25,0.01,0.05,0.02,57.095,99.0,1763.1,1
2.838,2.805,5.21594,7.23819,0.25,0.01,0.05,0.02,47.721,104.4,1891.4,1
2.871,2.838,5.20877,7.26044,0.25,0.01,0.05,0.02,46.068,107.9,2435.6,1
2.904,2.871,5.20249,7.28024,0.25,0.01,0.05,0.02,52.919,107.6,2483.7,1
2.937,2.904,5.1993,7.31767,0.25,0.01,0.05,0.02,56.995,94.9,1574.9,1
2.97,2.937,5.20143,7.34913,0.25,0.01,0.05,0.02,51.956,86.1,3287.7,1
3.003,2.97,5.20072,7.38489,0.25,0.01,0.05,0.02,50.793,91.1,3576.0,1
3.036,3.003,5.19314,7.41846,0.25,0.01,0.05,0.02,46.761,102.7,1343.8,1
3.069,3.036,5.18958,7.44046,0.25,0.01,0.05,0.02,52.916,99.2,1423.1,1
3.102,3.069,5.17997,7.46447,0.25,0.01,0.05,0.02,52.473,111.8,1387.3,1
3.135,3.102,5.17229,7.48406,0.25,0.01,0.05,0.02,41.747,111.4,2321.9,1
3.168,3.135,5.15455,7.5125,0.25,0.01,0.05,0.02,44.863,122.0,1477.4,1
3.201,3.168,5.12855,7.53702,0.25,0.01,0.05,0.02,53.693,136.7,2978.2,1
3.234,3.201,5.10988,7.55418,0.25,0.01,0.05,0.02,39.584,137.4,3007.0,1
3.267,3.234,5.09312,7.56519,0.25,0.01,0.05,0.02,39.137,146.7,3407.8,1
3.3,3.267,5.06539,7.57608,0.25,0.01,0.05,0.02,36.524,158.6,3235.9,1
3.333,3.3,5.03702,7.58896,0.25,0.01,0.05,0.02,51.064,155.6,2170.1,1
3.366,3.333,5.01107,7.59521,0.25,0.01,0.05,0.02,52.212,166.4,3344.8,1
3.399,3.366,4.99002,7.59562,0.25,0.01,0.05,0.02,37.794,178.9,1295.6,1
3.432,3.399,4.95511,7.60479,0.25,0.01,0.05,0.02,52.044,165.3,3470.0,1
3.465,3.432,4.92397,7.60652,0.25,0.01,0.05,0.02,38.923,176.8,2351.2,1
3.498,3.465,4.90176,7.60464,0.25,0.01,0.05,0.02,53.255,184.8,1690.3,1
3.531,3.498,4.87893,7.59786,0.25,0.01,0.05,0.02,56.055,196.5,1459.1,1
3.564,3.531,4.85957,7.59035,0.25,0.01,0.05,0.02,51.898,201.2,2879.2,1
3.597,3.564,4.82979,7.57246,0.25,0.01,0.05,0.02,58.073,211.0,1682.0,1
