Number of header lines:,36,,,,,,,,,,
Experiment,Xenobot Movement Study,,,,,,,,,,
System Independent Variable,,,,,,,,,,,
Trial name,Trial     1,,,,,,,,,,
Trial ID,0,,,,,,,,,,
Arena name,Arena 1,,,,,,,,,,
Arena ID,0,,,,,,,,,,
Subject name,Mixed Xenobot 6,,,,,,,,,,
Subject ID,5,,,,,,,,,,
Arena settings,Arena Settings 1,,,,,,,,,,
Detection settings,Detection Settings 1,,,,,,,,,,
Trial Control settings,Trial Control Settings 1,,,,,,,,,,
Start time,01/01/2024 00:00:00.000,,,,,,,,,,
Trial duration,+ 00:05:00.000,,,,,,,,,,
Recording after,+ 00:00:00.000,,,,,,,,,,
Recording duration,+ 00:05:00.000,,,,,,,,,,
Track,Track_mixed_xenobot_6.trk,,,,,,,,,,
Tracking source,,,,,,,,,,,
Video file,mixed_xenobot_6.MOV,,,,,,,,,,
Video start time,01/01/2024 00:00:00.000,,,,,,,,,,
Trial status,Acquired,,,,,,,,,,
Acquisition status,Acquired,,,,,,,,,,
Track status,Acquired,,,,,,,,,,
Video file status,External,,,,,,,,,,
Sync status,Not available,,,,,,,,,,
Reference duration,+ 00:05:00.000,,,,,,,,,,
Reference time,01/01/2024 00:00:00.000,,,,,,,,,,
Sof file,,,,,,,,,,,
Missed samples,0.0 %,,,,,,,,,,
Subject not found,0.0 %,,,,,,,,,,
Interpolated samples,0.0 %,,,,,,,,,,
Postprocessor (SIR) calculation result,Tr::eIdrUndefined,,,,,,,,,,
LED pattern,,,,,,,,,,,
,,,,,,,,,,,
Trial time,Recording time,X center,Y center,Area,Areachange,Elongation,Distance moved,Velocity,Heading,Angular velocity,Result 1
s,s,mm,mm,mm²,mm²,,mm,mm/s,deg,deg/s,
0.033,0.0,4.99806,4.99859,0.25,0.01,0.05,0.02,1.947,267.1,600.5,1
0.066,0.033,4.99787,4.99771,0.25,0.01,0.05,0.02,3.752,310.1,1489.5,1
0.099,0.066,4.99875,4.99954,0.25,0.01,0.05,0.02,2.421,316.5,765.5,1
0.132,0.099,4.99869,5.00055,0.25,0.01,0.05,0.02,3.163,342.3,392.3,1
0.165,0.132,5.00001,5.00065,0.25,0.01,0.05,0.02,4.608,348.4,1717.7,1
0.198,0.165,4.99787,5.00217,0.25,0.01,0.05,0.02,2.905,14.9,736.6,1
0.231,0.198,4.99729,5.00095,0.25,0.01,0.05,0.02,4.175,5.9,1302.8,1
0.264,0.231,4.99758,4.99937,0.25,0.01,0.05,0.02,4.556,0.2,1749.6,1
0.297,0.264,4.99762,4.99984,0.25,0.01,0.05,0.02,0.708,302.1,376.2,1
0.33,0.297,4.9985,5.00022,0.25,0.01,0.05,0.02,4.572,341.5,1027.2,1
0.363,0.33,4.99881,5.00074,0.25,0.01,0.05,0.02,2.971,7.9,682.2,1
0.396,0.363,4.99838,5.00068,0.25,0.01,0.05,0.02,2.634,350.2,1047.1,1
0.429,0.396,4.99726,5.00124,0.25,0.01,0.05,0.02,2.439,332.9,397.4,1
0.462,0.429,4.99836,5.00091,0.25,0.01,0.05,0.02,4.349,25.4,367.4,1
0.495,0.462,4.99827,5.00063,0.25,0.01,0.05,0.02,1.711,2.5,384.8,1
0.528,0.495,4.9975,5.00122,0.25,0.01,0.05,0.02,3.056,305.7,1352.3,1
0.561,0.528,4.99903,5.00353,0.25,0.01,0.05,0.02,2.466,296.8,1664.6,1
0.594,0.561,4.99703,5.00311,0.25,0.01,0.05,0.02,2.562,317.1,742.9,1
0.627,0.594,4.99643,5.00287,0.25,0.01,0.05,0.02,3.357,270.0,806.1,1
0.66,0.627,4.997,5.00325,0.25,0.01,0.05,0.02,2.289,287.3,893.6,1
0.693,0.66,4.99762,5.00437,0.25,0.01,0.05,0.02,4.274,342.6,1093.3,1
0.726,0.693,4.99799,5.00423,0.25,0.01,0.05,0.02,1.676,38.9,1359.6,1
0.759,0.726,4.99651,5.00341,0.25,0.01,0.05,0.02,4.216,97.2,540.1,1
0.792,0.759,4.9974,5.00361,0.25,0.01,0.05,0.02,4.415,94.2,672.8,1
0.825,0.792,4.99744,5.0022,0.25,0.01,0.05,0.02,3.358,148.6,1084.1,1
0.858,0.825,4.99768,5.00088,0.25,0.01,0.05,0.02,1.743,181.6,489.0,1
0.891,0.858,4.99916,4.99915,0.25,0.01,0.05,0.02,3.569,136.7,1204.9,1
0.924,0.891,4.99815,4.99963,0.25,0.01,0.05,0.02,2.968,150.4,1581.8,1
0.957,0.924,4.99826,4.9985,0.25,0.01,0.05,0.02,4.422,139.9,1755.5,1
0.99,0.957,4.99696,4.99877,0.25,0.01,0.05,0.02,4.28,89.8,1566.2,1
1.023,0.99,4.99792,4.99897,0.25,0.01,0.05,0.02,2.791,58.8,1244.0,1
1.056,1.023,4.99821,4.99785,0.25,0.01,0.05,0.02,3.308,59.8,1450.1,1
1.089,1.056,4.99854,4.99775,0.25,0.01,0.05,0.02,0.634,24.4,1172.2,1
1.122,1.089,4.99853,4.9954,0.25,0.01,0.05,0.02,0.72,346.5,966.4,1
1.155,1.122,4.99933,4.99265,0.25,0.01,0.05,0.02,2.302,305.0,454.1,1
1.188,1.155,5.00101,4.99135,0.25,0.01,0.05,0.02,0.818,278.2,403.6,1
1.221,1.188,5.00258,4.99254,0.25,0.01,0.05,0.02,2.964,225.8,602.2,1
1.254,1.221,5.00339,4.99357,0.25,0.01,0.05,0.02,4.341,210.0,1104.7,1
1.287,1.254,5.00202,4.99373,0.25,0.01,0.05,0.02,2.344,170.7,917.2,1
1.32,1.287,5.00346,4.99297,0.25,0.01,0.05,0.02,1.68,196.5,303.8,1
1.353,1.32,5.00278,4.99341,0.25,0.01,0.05,0.02,2.106,191.7,1786.3,1
1.386,1.353,5.00463,4.9919,0.25,0.01,0.05,0.02,2.738,221.3,1161.7,1
1.419,1.386,5.0048,4.99148,0.25,0.01,0.05,0.02,1.052,221.7,1300.1,1
1.452,1.419,5.00498,4.99275,0.25,0.01,0.05,0.02,3.63,258.8,1499.5,1
1.485,1.452,5.00578,4.99384,0.25,0.01,0.05,0.02,1.795,244.2,613.5,1
1.518,1.485,5.00571,4.99325,0.25,0.01,0.05,0.02,1.305,245.5,823.0,1
1.551,1.518,5.00552,4.99383,0.25,0.01,0.05,0.02,1.647,280.0,1705.1,1
1.584,1.551,5.00571,4.99333,0.25,0.01,0.05,0.02,1.063,290.6,1713.2,1
1.617,1.584,5.00567,4.99353,0.25,0.01,0.05,0.02,2.168,248.1,338.1,1
1.65,1.617,5.00571,4.99195,0.25,0.01,0.05,0.02,0.903,295.0,308.2,1
1.683,1.65,5.00719,4.99196,0.25,0.01,0.05,0.02,2.052,251.0,953.3,1
1.716,1.683,5.0064,4.9917,0.25,0.01,0.05,0.02,0.901,224.5,870.2,1
1.749,1.716,5.00637,4.99295,0.25,0.01,0.05,0.02,3.636,168.2,1067.9,1
1.782,1.749,5.00639,4.99191,0.25,0.01,0.05,0.02,2.376,123.7,1186.3,1
1.815,1.782,5.00687,4.99283,0.25,0.01,0.05,0.02,3.195,70.8,1305.3,1
1.848,1.815,5.00572,4.99248,0.25,0.01,0.05,0.02,2.625,50.8,1563.6,1
1.881,1.848,5.00735,4.99357,0.25,0.01,0.05,0.02,3.97,101.6,1769.7,1
1.914,1.881,5.00638,4.99329,0.25,0.01,0.05,0.02,3.886,92.6,943.6,1
1.947,1.914,5.00794,4.99358,0.25,0.01,0.05,0.02,3.775,44.8,1503.0,1
1.98,1.947,5.00557,4.9933,0.25,0.01,0.05,0.02,2.19,45.7,1032.5,1
2.013,1.98,5.00578,4.99191,0.25,0.01,0.05,0.02,1.641,0.6,838.3,1
2.046,2.013,5.00332,4.99261,0.25,0.01,0.05,0.02,1.583,345.7,1799.9,1
2.079,2.046,5.00198,4.99173,0.25,0.01,0.05,0.02,2.91,332.3,1542.9,1
2.112,2.079,5.00103,4.99185,0.25,0.01,0.05,0.02,4.397,1.1,1656.0,1
2.145,2.112,5.00212,4.99253,0.25,0.01,0.05,0.02,2.344,5.3,1460.2,1
2.178,2.145,5.00355,4.99221,0.25,0.01,0.05,0.02,0.658,311.3,1776.2,1
2.211,2.178,5.0038,4.99203,0.25,0.01,0.05,0.02,1.996,318.4,1339.8,1
2.244,2.211,5.00464,4.99038,0.25,0.01,0.05,0.02,4.694,348.5,1422.2,1
2.277,2.244,5.00615,4.9899,0.25,0.01,0.05,0.02,2.675,338.5,974.7,1
2.31,2.277,5.00734,4.98997,0.25,0.01,0.05,0.02,0.783,340.0,903.1,1
2.343,2.31,5.00724,4.99069,0.25,0.01,0.05,0.02,3.179,345.8,971.8,1
2.376,2.343,5.00784,4.9909,0.25,0.01,0.05,0.02,2.018,353.8,945.4,1
2.409,2.376,5.00626,4.98961,0.25,0.01,0.05,0.02,2.344,327.2,417.3,1
2.442,2.409,5.00802,4.98865,0.25,0.01,0.05,0.02,4.663,337.2,352.6,1
2.475,2.442,5.00894,4.9902,0.25,0.01,0.05,0.02,1.17,292.3,548.1,1
2.508,2.475,5.01009,4.99114,0.25,0.01,0.05,0.02,3.089,270.9,1543.7,1
2.541,2.508,5.01081,4.99238,0.25,0.01,0.05,0.02,3.695,290.9,858.1,1
2.574,2.541,5.01085,4.99224,0.25,0.01,0.05,0.02,3.086,282.7,1038.1,1
2.607,2.574,5.01244,4.99334,0.25,0.01,0.05,0.02,2.048,292.6,1625.5,1
2.64,2.607,5.01212,4.99357,0.25,0.01,0.05,0.02,3.404,283.1,838.4,1
2.673,2.64,5.01132,4.99402,0.25,0.01,0.05,0.02,3.706,252.2,788.4,1
2.706,2.673,5.01135,4.99403,0.25,0.01,0.05,0.02,3.714,250.4,1503.9,1
2.739,2.706,5.01214,4.99467,0.25,0.01,0.05,0.02,1.198,214.3,1010.3,1
2.772,2.739,5.01357,4.99461,0.25,0.01,0.05,0.02,4.337,272.7,497.2,1
2.805,2.772,5.01392,4.99311,0.25,0.01,0.05,0.02,2.795,322.7,985.6,1
2.838,2.805,5.01459,4.99214,0.25,0.01,0.05,0.02,1.092,326.9,418.0,1
2.871,2.838,5.01402,4.9927,0.25,0.01,0.05,0.02,0.994,297.3,1257.3,1
2.904,2.871,5.01363,4.99302,0.25,0.01,0.05,0.02,2.243,336.0,1449.6,1
2.937,2.904,5.01385,4.994,0.25,0.01,0.05,0.02,4.143,34.8,565.0,1
2.97,2.937,5.01302,4.99464,0.25,0.01,0.05,0.02,3.675,351.4,1274.1,1
3.003,2.97,5.0138,4.99482,0.25,0.01,0.05,0.02,1.481,328.6,1672.0,1
3.036,3.003,5.01339,4.99555,0.25,0.01,0.05,0.02,2.633,277.2,769.1,1
3.069,3.036,5.01316,4.99547,0.25,0.01,0.05,0.02,1.783,322.7,601.0,1
3.102,3.069,5.01395,4.99595,0.25,0.01,0.05,0.02,1.808,12.1,1728.4,1
3.135,3.102,5.0136,4.99613,0.25,0.01,0.05,0.02,3.913,21.0,1566.6,1
3.168,3.135,5.01414,4.99477,0.25,0.01,0.05,0.02,0.741,52.0,845.6,1
3.201,3.168,5.01587,4.9965,0.25,0.01,0.05,0.02,2.31,99.3,808.8,1
3.234,3.201,5.01633,4.99467,0.25,0.01,0.05,0.02,3.889,121.7,1046.4,1
3.267,3.234,5.01527,4.99554,0.25,0.01,0.05,0.02,4.465,165.9,1784.6,1
3.3,3.267,5.01573,4.99557,0.25,0.01,0.05,0.02,4.535,171.3,1359.6,1
3.333,3.3,5.01525,4.99567,0.25,0.01,0.05,0.02,4.172,225.8,1495.4,1
3.366,3.333,5.01621,4.99686,0.25,0.01,0.05,0.02,2.809,255.5,1712.9,1
3.399,3.366,5.01652,4.99714,0.25,0.01,0.05,0.02,1.399,250.3,859.1,1
3.432,3.399,5.01566,4.99598,0.25,0.01,0.05,0.02,3.099,206.5,1071.5,1
3.465,3.432,5.0163,4.99569,0.25,0.01,0.05,0.02,2.708,243.5,1050.9,1
3.498,3.465,5.01707,4.99468,0.25,0.01,0.05,0.02,0.897,288.2,686.6,1
3.531,3.498,5.0156,4.9954,0.25,0.01,0.05,0.02,3.982,260.1,1108.0,1
3.564,3.531,5.01507,4.99563,0.25,0.01,0.05,0.02,1.765,319.0,604.7,1
3.597,3.564,5.01533,4.99374,0.25,0.01,0.05,0.02,4.506,323.4,799.8,1
3.63,3.597,5.01636,4.99163,0.25,0.01,0.05,0.02,2.527,302.7,533.4,1
