Number of header lines:,36,,,,,,,,,,
Experiment,Xenobot Movement Study,,,,,,,,,,
System Independent Variable,,,,,,,,,,,
Trial name,Trial     1,,,,,,,,,,
Trial ID,0,,,,,,,,,,
Arena name,Arena 1,,,,,,,,,,
Arena ID,0,,,,,,,,,,
Subject name,Mixed Xenobot 2,,,,,,,,,,
Subject ID,1,,,,,,,,,,
Arena settings,Arena Settings 1,,,,,,,,,,
Detection settings,Detection Settings 1,,,,,,,,,,
Trial Control settings,Trial Control Settings 1,,,,,,,,,,
Start time,01/01/2024 00:00:00.000,,,,,,,,,,
Trial duration,+ 00:05:00.000,,,,,,,,,,
Recording after,+ 00:00:00.000,,,,,,,,,,
Recording duration,+ 00:05:00.000,,,,,,,,,,
Track,Track_mixed_xenobot_2.trk,,,,,,,,,,
Tracking source,,,,,,,,,,,
Video file,mixed_xenobot_2.MOV,,,,,,,,,,
Video start time,01/01/2024 00:00:00.000,,,,,,,,,,
Trial status,Acquired,,,,,,,,,,
Acquisition status,Acquired,,,,,,,,,,
Track status,Acquired,,,,,,,,,,
Video file status,External,,,,,,,,,,
Sync status,Not available,,,,,,,,,,
Reference duration,+ 00:05:00.000,,,,,,,,,,
Reference time,01/01/2024 00:00:00.000,,,,,,,,,,
Sof file,,,,,,,,,,,
Missed samples,0.0 %,,,,,,,,,,
Subject not found,0.0 %,,,,,,,,,,
Interpolated samples,0.0 %,,,,,,,,,,
Postprocessor (SIR) calculation result,Tr::eIdrUndefined,,,,,,,,,,
LED pattern,,,,,,,,,,,
,,,,,,,,,,,
Trial time,Recording time,X center,Y center,Area,Areachange,Elongation,Distance moved,Velocity,Heading,Angular velocity,Result 1
s,s,mm,mm,mm²,mm²,,mm,mm/s,deg,deg/s,
0.033,0.0,5.04826,5.01309,0.25,0.01,0.05,0.02,94.071,15.2,200.9,1
0.066,0.033,5.09614,5.02748,0.25,0.01,0.05,0.02,93.022,16.7,123.3,1
0.099,0.066,5.14444,5.0404,0.25,0.01,0.05,0.02,89.412,15.0,289.3,1
0.132,0.099,5.19259,5.05388,0.25,0.01,0.05,0.02,87.344,15.6,126.8,1
0.165,0.132,5.2409,5.06679,0.25,0.01,0.05,0.02,84.049,15.0,134.1,1
0.198,0.165,5.28888,5.08086,0.25,0.01,0.05,0.02,94.058,16.3,188.4,1
0.231,0.198,5.33661,5.09572,0.25,0.01,0.05,0.02,95.342,17.3,202.4,1
0.264,0.231,5.38465,5.10961,0.25,0.01,0.05,0.02,95.975,16.1,68.1,1
0.297,0.264,5.43253,5.12401,0.25,0.01,0.05,0.02,93.134,16.7,90.3,1
0.33,0.297,5.4811,5.13586,0.25,0.01,0.05,0.02,87.6,13.7,192.3,1
0.363,0.33,5.52949,5.14845,0.25,0.01,0.05,0.02,89.412,14.6,193.3,1
0.396,0.363,5.57799,5.16062,0.25,0.01,0.05,0.02,88.097,14.1,181.1,1
0.429,0.396,5.62603,5.17448,0.25,0.01,0.05,0.02,89.014,16.1,159.5,1
0.462,0.429,5.67434,5.18738,0.25,0.01,0.05,0.02,91.056,14.9,77.8,1
0.495,0.462,5.72274,5.19994,0.25,0.01,0.05,0.02,84.994,14.5,189.4,1
0.528,0.495,5.77074,5.21391,0.25,0.01,0.05,0.02,87.466,16.2,79.9,1
0.561,0.528,5.81899,5.22704,0.25,0.01,0.05,0.02,89.094,15.2,206.9,1
0.594,0.561,5.86703,5.24091,0.25,0.01,0.05,0.02,84.048,16.1,262.3,1
0.627,0.594,5.91491,5.25529,0.25,0.01,0.05,0.02,90.884,16.7,252.3,1
0.66,0.627,5.96302,5.26893,0.25,0.01,0.05,0.02,94.343,15.8,137.3,1
0.693,0.66,6.01126,5.28205,0.25,0.01,0.05,0.02,84.152,15.2,155.1,1
0.726,0.693,6.05917,5.29636,0.25,0.01,0.05,0.02,90.798,16.6,270.9,1
0.759,0.726,6.10704,5.3108,0.25,0.01,0.05,0.02,89.958,16.8,89.4,1
0.792,0.759,6.15516,5.32438,0.25,0.01,0.05,0.02,95.034,15.8,271.4,1
0.825,0.792,6.20293,5.33916,0.25,0.01,0.05,0.02,91.907,17.2,259.0,1
0.858,0.825,6.25084,5.35347,0.25,0.01,0.05,0.02,91.49,16.6,156.4,1
0.891,0.858,6.29907,5.36665,0.25,0.01,0.05,0.02,89.836,15.3,271.6,1
0.924,0.891,6.34711,5.38053,0.25,0.01,0.05,0.02,93.906,16.1,180.6,1
0.957,0.924,6.39526,5.39399,0.25,0.01,0.05,0.02,92.386,15.6,226.7,1
0.99,0.957,6.44398,5.40523,0.25,0.01,0.05,0.02,95.123,13.0,113.9,1
1.023,0.99,6.49226,5.41822,0.25,0.01,0.05,0.02,88.348,15.1,127.6,1
1.056,1.023,6.54079,5.43026,0.25,0.01,0.05,0.02,92.154,13.9,128.0,1
1.089,1.056,6.58904,5.44337,0.25,0.01,0.05,0.02,93.032,15.2,147.1,1
1.122,1.089,6.63728,5.45651,0.25,0.01,0.05,0.02,95.634,15.2,123.7,1
1.155,1.122,6.68564,5.46923,0.25,0.01,0.05,0.02,86.423,14.7,112.4,1
1.188,1.155,6.73387,5.48241,0.25,0.01,0.05,0.02,95.343,15.3,179.0,1
1.221,1.188,6.78212,5.49553,0.25,0.01,0.05,0.02,87.388,15.2,168.9,1
1.254,1.221,6.83019,5.50927,0.25,0.01,0.05,0.02,95.028,15.9,239.4,1
1.287,1.254,6.87831,5.52288,0.25,0.01,0.05,0.02,93.106,15.8,163.3,1
1.32,1.287,6.9262,5.53723,0.25,0.01,0.05,0.02,91.284,16.7,168.8,1
1.353,1.32,6.9745,5.55015,0.25,0.01,0.05,0.02,93.041,15.0,197.1,1
1.386,1.353,7.0229,5.56271,0.25,0.01,0.05,0.02,94.967,14.6,181.9,1
1.419,1.386,7.0712,5.57564,0.25,0.01,0.05,0.02,95.24,15.0,290.7,1
1.452,1.419,7.11924,5.58949,0.25,0.01,0.05,0.02,89.139,16.1,94.7,1
1.485,1.452,7.16689,5.60464,0.25,0.01,0.05,0.02,87.653,17.6,62.4,1
1.518,1.485,7.21483,5.61885,0.25,0.01,0.05,0.02,86.684,16.5,98.3,1
1.551,1.518,7.26278,5.63303,0.25,0.01,0.05,0.02,91.671,16.5,69.7,1
1.584,1.551,7.31089,5.64664,0.25,0.01,0.05,0.02,95.518,15.8,206.4,1
1.617,1.584,7.35879,5.66097,0.25,0.01,0.05,0.02,86.531,16.6,252.1,1
1.65,1.617,7.40685,5.67478,0.25,0.01,0.05,0.02,91.451,16.0,253.0,1
1.683,1.65,7.4551,5.68787,0.25,0.01,0.05,0.02,85.094,15.2,215.2,1
1.716,1.683,7.503,5.70221,0.25,0.01,0.05,0.02,90.457,16.7,226.6,1
1.749,1.716,7.55079,5.71691,0.25,0.01,0.05,0.02,91.644,17.1,259.4,1
1.782,1.749,7.59923,5.72932,0.25,0.01,0.05,0.02,95.867,14.4,154.2,1
1.815,1.782,7.64764,5.74184,0.25,0.01,0.05,0.02,94.353,14.5,139.3,1
1.848,1.815,7.69555,5.75612,0.25,0.01,0.05,0.02,86.42,16.6,102.0,1
1.881,1.848,7.74395,5.76869,0.25,0.01,0.05,0.02,88.701,14.6,79.6,1
1.914,1.881,7.79229,5.78147,0.25,0.01,0.05,0.02,87.89,14.8,87.8,1
1.947,1.914,7.83982,5.79698,0.25,0.01,0.05,0.02,84.877,18.1,194.7,1
1.98,1.947,7.88778,5.81111,0.25,0.01,0.05,0.02,92.041,16.4,155.8,1
2.013,1.98,7.93577,5.82514,0.25,0.01,0.05,0.02,89.04,16.3,61.7,1
2.046,2.013,7.98378,5.83913,0.25,0.01,0.05,0.02,85.39,16.3,95.4,1
2.079,2.046,8.03182,5.85297,0.25,0.01,0.05,0.02,87.591,16.1,139.2,1
2.112,2.079,8.08022,5.86554,0.25,0.01,0.05,0.02,95.209,14.6,201.0,1
2.145,2.112,8.12795,5.88041,0.25,0.01,0.05,0.02,95.743,17.3,186.4,1
2.178,2.145,8.17588,5.89468,0.25,0.01,0.05,0.02,84.587,16.6,262.3,1
2.211,2.178,8.22398,5.90831,0.25,0.01,0.05,0.02,89.926,15.8,235.2,1
2.244,2.211,8.27209,5.92192,0.25,0.01,0.05,0.02,94.25,15.8,233.0,1
2.277,2.244,8.3203,5.9352,0.25,0.01,0.05,0.02,92.179,15.4,202.4,1
2.31,2.277,8.36821,5.94949,0.25,0.01,0.05,0.02,89.986,16.6,61.5,1
2.343,2.31,8.41644,5.96268,0.25,0.01,0.05,0.02,95.797,15.3,164.4,1
2.376,2.343,8.46456,5.97628,0.25,0.01,0.05,0.02,91.643,15.8,166.3,1
2.409,2.376,8.51255,5.99029,0.25,0.01,0.05,0.02,89.64,16.3,94.9,1
2.442,2.409,8.56084,6.00326,0.25,0.01,0.05,0.02,89.802,15.0,240.7,1
2.475,2.442,8.60848,6.01845,0.25,0.01,0.05,0.02,85.009,17.7,263.9,1
2.508,2.475,8.65639,6.03275,0.25,0.01,0.05,0.02,93.306,16.6,83.7,1
2.541,2.508,8.70483,6.04513,0.25,0.01,0.05,0.02,94.926,14.3,87.9,1
2.574,2.541,8.75281,6.05922,0.25,0.01,0.05,0.02,87.332,16.4,132.2,1
2.607,2.574,8.80102,6.07245,0.25,0.01,0.05,0.02,92.162,15.3,71.6,1
2.64,2.607,8.84889,6.08691,0.25,0.01,0.05,0.02,90.419,16.8,293.4,1
2.673,2.64,8.8968,6.1012,0.25,0.01,0.05,0.02,89.841,16.6,255.3,1
2.706,2.673,8.94517,6.11387,0.25,0.01,0.05,0.02,84.4,14.7,109.7,1
2.739,2.706,8.99338,6.12714,0.25,0.01,0.05,0.02,87.863,15.4,187.7,1
2.772,2.739,9.04165,6.14015,0.25,0.01,0.05,0.02,90.327,15.1,181.8,1
2.805,2.772,9.0898,6.15364,0.25,0.01,0.05,0.02,94.229,15.7,158.2,1
2.838,2.805,9.13782,6.16759,0.25,0.01,0.05,0.02,90.683,16.2,201.2,1
2.871,2.838,9.18559,6.18234,0.25,0.01,0.05,0.02,92.652,17.2,160.4,1
2.904,2.871,9.23352,6.19657,0.25,0.01,0.05,0.02,95.187,16.5,215.6,1
2.937,2.904,9.28163,6.21021,0.25,0.01,0.05,0.02,86.444,15.8,157.5,1
2.97,2.937,9.33001,6.2228,0.25,0.01,0.05,0.02,95.851,14.6,117.5,1
3.003,2.97,9.37835,6.2356,0.25,0.01,0.05,0.02,95.157,14.8,152.4,1
3.036,3.003,9.42663,6.2486,0.25,0.01,0.05,0.02,85.905,15.1,160.6,1
3.069,3.036,9.47463,6.26261,0.25,0.01,0.05,0.02,88.525,16.3,128.8,1
3.102,3.069,9.52284,6.27587,0.25,0.01,0.05,0.02,90.764,15.4,251.3,1
3.135,3.102,9.57131,6.28812,0.25,0.01,0.05,0.02,87.973,14.2,138.0,1
3.168,3.135,9.61891,6.30344,0.25,0.01,0.05,0.02,92.466,17.8,272.5,1
3.201,3.168,9.66717,6.31651,0.25,0.01,0.05,0.02,84.442,15.2,73.8,1
3.234,3.201,9.71519,6.33045,0.25,0.01,0.05,0.02,89.871,16.2,244.3,1
3.267,3.234,9.76303,6.34499,0.25,0.01,0.05,0.02,88.847,16.9,274.2,1
3.3,3.267,9.811,6.35909,0.25,0.01,0.05,0.02,85.02,16.4,120.6,1
3.333,3.3,9.85874,6.37395,0.25,0.01,0.05,0.02,93.554,17.3,278.1,1
3.366,3.333,9.90658,6.38848,0.25,0.01,0.05,0.02,89.013,16.9,186.1,1
3.399,3.366,9.95444,6.40295,0.25,0.01,0.05,0.02,92.422,16.8,194.6,1
3.432,3.399,10.00258,6.41647,0.25,0.01,0.05,0.02,95.628,15.7,142.9,1
3.465,3.432,10.05082,6.42959,0.25,0.01,0.05,0.02,91.658,15.2,192.7,1
3.498,3.465,10.09881,6.44364,0.25,0.01,0.05,0.02,93.462,16.3,84.4,1
3.531,3.498,10.14677,6.45778,0.25,0.01,0.05,0.02,92.919,16.4,118.0,1
3.564,3.531,10.19502,6.47091,0.25,0.01,0.05,0.02,94.955,15.2,162.7,1
3.597,3.564,10.24288,6.48537,0.25,0.01,0.05,0.02,92.828,16.8,258.3,1
3.63,3.597,10.29072,6.49991,0.25,0.01,0.05,0.02,91.534,16.9,191.8,1
3.663,3.63,10.33852,6.51457,0.25,0.01,0.05,0.02,86.432,17.0,165.8,1
